project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
voldemort/voldemort,75,0.004762887954711914,0.06360769271850586,,4.572800636291504,5.1509740352630615,1.2040646076202393,7.37235951423645,0.07009506225585938,2.6648507118225098,1.7813990116119385
voldemort/voldemort,77,0.0008456707000732422,0.061748504638671875,2.150770664215088,2.0866310596466064,2.5082428455352783,0.8379795551300049,4.180429935455322,0.011182546615600586,1.2686550617218018,0.33535242080688477
voldemort/voldemort,97,0.0038788318634033203,0.06279492378234863,2.60990834236145,3.576456308364868,3.491888999938965,0.991358757019043,7.5569798946380615,0.010177850723266602,2.7078373432159424,0.5164105892181396
voldemort/voldemort,101,0.0015499591827392578,0.10218358039855957,2.771944761276245,,,1.6718451976776123,5.376417875289917,0.01895880699157715,2.574761390686035,2.67183256149292
voldemort/voldemort,112,0.008287191390991211,0.06359171867370605,2.6330251693725586,2.934358835220337,4.926849365234375,0.9843156337738037,6.109934091567993,0.05336165428161621,2.0637636184692383,0.9966390132904053
voldemort/voldemort,113,0.005679607391357422,0.04595136642456055,1.9137423038482666,3.2767653465270996,3.289039373397827,1.1023077964782715,4.352670192718506,0.017400264739990234,2.493851661682129,0.5867605209350586
voldemort/voldemort,116,0.0049152374267578125,0.09098672866821289,4.547992944717407,6.712568998336792,5.687963485717773,2.17818546295166,8.19943881034851,0.017360210418701172,2.4761130809783936,1.0584430694580078
voldemort/voldemort,125,0.016443490982055664,3.5162553787231445,60.97667646408081,165.79102873802185,184.91449689865112,19.14463996887207,,38.97856283187866,25.03001093864441,99.61920070648193
voldemort/voldemort,141,0.0009958744049072266,0.14565014839172363,,4.369149684906006,5.545664072036743,2.074441909790039,7.702156066894531,0.18402647972106934,4.135085105895996,1.1143686771392822
voldemort/voldemort,151,0.004580497741699219,0.21536874771118164,7.283638954162598,11.627201080322266,10.695693254470825,4.1379663944244385,9.820269584655762,0.1597452163696289,5.689305305480957,2.779714822769165
voldemort/voldemort,157,0.0010652542114257812,0.058557748794555664,,3.3957533836364746,4.5271430015563965,1.7017512321472168,5.612773418426514,0.01076197624206543,2.0732319355010986,0.9852132797241211
voldemort/voldemort,162,0.0012161731719970703,0.07010531425476074,,4.088372230529785,3.705272674560547,1.293485164642334,4.580898284912109,0.040505409240722656,1.980762004852295,1.0090878009796143
voldemort/voldemort,167,0.0012805461883544922,0.1137394905090332,3.3576738834381104,3.9625589847564697,3.603487491607666,1.8424034118652344,7.129930257797241,0.015184879302978516,2.5969457626342773,0.8228600025177002
voldemort/voldemort,173,0.0008373260498046875,0.021690845489501953,1.7538611888885498,1.3701601028442383,1.2010793685913086,0.496016263961792,1.8959600925445557,0.018819093704223633,1.1188561916351318,0.12716388702392578
voldemort/voldemort,183,0.0009720325469970703,0.07334733009338379,3.958904504776001,2.910219192504883,4.386334657669067,2.0448572635650635,8.443036079406738,0.10436773300170898,2.2486252784729004,1.3177995681762695
voldemort/voldemort,186,0.0027816295623779297,0.07320880889892578,3.245023250579834,32.029733419418335,34.01472878456116,1.456141471862793,8.194802522659302,0.025887250900268555,3.471864938735962,2.2098963260650635
voldemort/voldemort,190,0.0009589195251464844,0.05078554153442383,3.084739923477173,4.280903577804565,4.509331703186035,1.809189796447754,8.046143770217896,0.08516645431518555,2.406813621520996,1.1364214420318604
voldemort/voldemort,191,0.005680084228515625,0.12583208084106445,,,4.5889458656311035,1.284186601638794,10.050963878631592,0.1250314712524414,2.8182787895202637,1.3663079738616943
