project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
voldemort/voldemort,125,0.9899802086709467,0.9897480092385121,0.9983039487901957,0.9877983355113832,0.9945225313827535,0.00642862516328024,,0.997179125528914,0.9945532427365166,0.9974156320078762,1.0
voldemort/voldemort,141,0.990186125211506,0.9905277401894452,,0.97911051212938,0.97911051212938,0.9833163091590058,0.9800133244503664,0.990186125211506,0.9699019276293541,0.9932523616734144,1.0
voldemort/voldemort,151,0.978232477144101,1.0,1.0,0.9905865314989138,0.9843438656419015,1.0,0.9873925501432664,1.0,0.999855679030163,1.0,1.0
voldemort/voldemort,157,1.0,1.0,,0.9837345478204295,0.9837345478204295,0.9957530218882719,0.9883116883116884,1.0,1.0,1.0,1.0
voldemort/voldemort,162,1.0,1.0,,0.9995724668661822,0.9995724668661822,1.0,0.9995724668661822,1.0,1.0,1.0,1.0
voldemort/voldemort,167,0.9670218163368848,0.9670218163368848,0.9670218163368848,0.9640870005058169,0.9640870005058169,0.9670218163368848,0.9635995955510617,0.9670218163368848,0.9670218163368848,0.9670218163368848,1.0
voldemort/voldemort,173,0.7868852459016393,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.8564593301435407,0.896551724137931,0.896551724137931,0.896551724137931,1.0
voldemort/voldemort,183,0.8170454545454545,0.8138087153367289,0.9056603773584906,0.6649511065362841,0.6649511065362841,0.8170454545454545,0.9739819004524887,0.8181818181818182,0.9806818181818182,0.9806818181818182,1.0
voldemort/voldemort,186,1.0,1.0,1.0,0.9955686853766618,0.9955686853766618,1.0,0.9968387776606955,1.0,1.0,1.0,1.0
voldemort/voldemort,190,0.8948704926358557,0.8393608074011775,0.8948704926358557,0.8849104859335039,0.8849104859335039,0.8954314720812183,0.8758758758758759,0.8948704926358557,0.8948704926358557,0.8948704926358557,1.0
voldemort/voldemort,191,0.9953302201467645,1.0,,,0.970829236315962,0.9941401273885351,0.986728599867286,0.9953302201467645,0.9976720984369803,1.0,1.0
voldemort/voldemort,194,1.0,1.0,1.0,0.9873015873015873,0.9873015873015873,0.9952305246422893,0.9936507936507937,1.0,1.0,1.0,1.0
voldemort/voldemort,201,1.0,1.0,,0.9823223570190641,0.9823223570190641,1.0,0.9415262636273538,1.0,1.0,1.0,1.0
voldemort/voldemort,207,1.0,1.0,1.0,0.9961127308066083,0.9961127308066083,1.0,0.9990253411306043,1.0,1.0,1.0,1.0
voldemort/voldemort,213,1.0,1.0,1.0,0.9976912928759895,0.9976912928759895,1.0,1.0,1.0,1.0,1.0,1.0
voldemort/voldemort,215,0.999244142101285,0.999244142101285,0.999244142101285,0.9954819277108434,0.9954819277108434,0.9984894259818731,0.9947328818660647,1.0,0.999244142101285,1.0,1.0
voldemort/voldemort,217,1.0,1.0,,0.9981108312342569,0.9981108312342569,1.0,0.9974826935179358,1.0,1.0,1.0,1.0
voldemort/voldemort,219,1.0,1.0,1.0,0.9795240730492529,0.9795240730492529,0.9994428969359331,0.9988864142538976,1.0,1.0,1.0,1.0
voldemort/voldemort,220,1.0,1.0,1.0,0.9984399375975039,0.9984399375975039,0.9998265996185192,0.9885096895901218,1.0,1.0,1.0,1.0
voldemort/voldemort,222,1.0,1.0,1.0,0.9982651796778191,0.9982651796778191,1.0,0.9990089197224975,1.0,1.0,1.0,1.0
voldemort/voldemort,225,1.0,1.0,,0.9969262295081968,0.9969262295081968,0.9984607491021037,0.9938650306748467,1.0,1.0,1.0,1.0
voldemort/voldemort,230,1.0,1.0,1.0,0.9971629087651187,0.9971629087651187,1.0,0.9958258795468098,1.0,1.0,1.0,1.0
voldemort/voldemort,232,0.972193614830072,0.9524772497472194,0.972193614830072,0.9542217700915565,0.9801980198019802,0.9702564102564103,0.972193614830072,0.972193614830072,0.972193614830072,0.972193614830072,1.0
voldemort/voldemort,233,1.0,1.0,1.0,0.9891696750902527,0.9891696750902527,1.0,0.9990917347865577,1.0,1.0,1.0,1.0
voldemort/voldemort,241,0.975609756097561,0.975609756097561,1.0,0.975609756097561,0.975609756097561,0.975609756097561,0.9523809523809523,0.975609756097561,0.95,0.9523809523809523,1.0
voldemort/voldemort,242,1.0,1.0,1.0,0.9662487945998072,0.9662487945998072,0.9920792079207921,1.0,1.0,1.0,1.0,1.0
voldemort/voldemort,244,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
voldemort/voldemort,249,1.0,1.0,0.7435558493060146,0.9747762408462164,0.9719699960521121,0.7435558493060146,0.9699129057798892,1.0,0.7400852179613242,1.0,1.0
voldemort/voldemort,251,0.9962969936609553,0.9784949866648661,0.9974158046877721,0.98156250220165,0.9943535040262576,0.006282912150678443,,0.9962275202744636,0.994215947260589,0.9969927743049272,1.0
yusuke/twitter4j,4,1.0,1.0,1.0,1.0,1.0,0.9991568296795953,0.9966301600673968,1.0,1.0,1.0,1.0
yusuke/twitter4j,11,0.9082969432314411,0.9082969432314411,1.0,0.984,0.984,1.0,1.0,1.0,1.0,1.0,1.0
yusuke/twitter4j,17,0.9969088098918083,0.9984567901234568,,0.99079754601227,0.99079754601227,0.9953703703703703,0.9648991784914115,0.9984567901234568,0.9984567901234568,0.9984567901234568,1.0
yusuke/twitter4j,33,1.0,0.9870740305522914,1.0,0.9965317919075144,0.9965317919075144,0.9648506151142355,0.9976798143851509,1.0,1.0,1.0,1.0
yusuke/twitter4j,49,0.993330433521821,0.993330433521821,1.0,0.9981060606060606,0.9981060606060606,0.9981060606060606,0.995276506067873,0.9957848837209302,0.993330433521821,1.0,1.0
yusuke/twitter4j,50,0.974512743628186,0.9476923076923077,1.0,1.0,1.0,1.0,0.9647390691114246,0.9633802816901409,1.0,1.0,1.0
yusuke/twitter4j,51,0.9952,0.9988293824992683,1.0,1.0,1.0,1.0,,0.9941460559051661,1.0,0.9989775051124744,1.0
