project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
elastic/elasticsearch,515,0.9962358845671268,1.0,0.9962358845671268,0.5960591133004927,0.5960591133004927,0.9962358845671268,0.731457800511509,1.0,1.0,1.0,1.0
elastic/elasticsearch,544,1.0,1.0,1.0,0.9925093632958801,0.9925093632958801,1.0,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,550,0.8289156626506025,0.9435897435897436,0.8803611738148984,0.8764044943820225,0.8764044943820225,0.9701492537313433,0.9975062344139651,0.8926014319809069,0.8317307692307693,0.9876543209876543,1.0
elastic/elasticsearch,566,0.9975062344139651,1.0,0.9975062344139651,0.5990220048899756,0.5990220048899756,0.9975062344139651,0.7509386733416771,1.0,1.0,1.0,1.0
elastic/elasticsearch,575,0.964,0.964,1.0,0.9922779922779923,0.9922779922779923,1.0,1.0,1.0,1.0,1.0,1.0
elastic/elasticsearch,593,0.9729206963249516,0.962890625,1.0,0.9222011385199241,0.849912739965096,1.0,0.9729206963249516,1.0,0.9847908745247148,0.9847908745247148,1.0
elastic/elasticsearch,594,0.9967804249839022,1.0,,0.9954983922829582,0.9954983922829582,0.9967804249839022,0.9987179487179487,1.0,1.0,1.0,1.0
elastic/elasticsearch,680,0.9992294991744634,1.0,0.6639272086879953,0.9146168142560402,0.6599666915522885,0.9982351643503199,0.9790086822727773,1.0,1.0,1.0,1.0
elastic/elasticsearch,713,0.9950248756218906,0.9173989455184535,0.9950248756218906,0.9917355371900827,0.9917355371900827,0.9950248756218906,0.9950248756218906,0.9950248756218906,0.9852216748768473,0.9950248756218906,1.0
google/ExoPlayer,14,0.9911712772218952,0.9871645274212368,0.9911712772218952,0.837696335078534,0.837696335078534,0.9905882352941177,0.9936231884057971,0.9935408103347034,0.9935408103347034,0.9871645274212368,1.0
google/ExoPlayer,58,1.0,1.0,1.0,0.9824679703304113,0.9824679703304113,1.0,0.9868819374369324,1.0,1.0,0.9993236388231316,1.0
google/ExoPlayer,76,0.9979048189164921,0.9991015274034142,,0.9286354135562854,0.9286354135562854,0.9979060723900688,0.9843334318652084,0.9991015274034142,0.9979035639412998,0.9991015274034142,1.0
google/ExoPlayer,101,0.9938231469440832,0.994148244473342,1.0,0.9851084493363548,0.9851084493363548,1.0,0.9949878738884398,1.0,0.9988627132412673,1.0,1.0
google/ExoPlayer,108,1.0,0.9745762711864406,1.0,1.0,1.0,1.0,0.8785046728971962,1.0,1.0,1.0,1.0
jenkinsci/jenkins,1,1.0,0.9789419619928095,1.0,0.9877551020408163,0.9877551020408163,1.0,0.9943906170321265,1.0,1.0,0.9918450560652395,1.0
jenkinsci/jenkins,4,0.9591712370505789,0.9591712370505789,1.0,0.9956178790534619,0.9956178790534619,1.0,0.9994148624926857,1.0,1.0,1.0,1.0
jenkinsci/jenkins,8,0.9999118088014816,0.9999118088014816,1.0,0.9927237661085299,0.9927237661085299,0.9994711792702274,0.9949951707788217,1.0,1.0,1.0,1.0
jenkinsci/jenkins,29,0.9883720930232558,0.9995100440960314,0.9950980392156863,0.9801644895984518,0.9801644895984518,0.9995100440960314,0.9926864943929791,0.9883720930232558,0.9883720930232558,0.9883720930232558,1.0
jenkinsci/jenkins,47,0.9695856297203511,0.9996038034865293,1.0,0.9984164687252574,0.9984164687252574,1.0,0.9693752552062066,1.0,1.0,1.0,1.0
jenkinsci/jenkins,59,0.9992673992673993,0.9992673992673993,1.0,0.9467541940189642,0.9467541940189642,1.0,0.9891383055756698,1.0,1.0,1.0,1.0
jenkinsci/jenkins,161,0.9979946524064172,0.9986631016042781,0.9979946524064172,0.9495686794956868,0.9495686794956868,0.9979959919839679,0.9979959919839679,1.0,1.0,1.0,1.0
jenkinsci/jenkins,162,0.8523862375138734,0.8523862375138734,0.8523862375138734,0.868995633187773,0.7506799637352675,1.0,,0.8523862375138734,0.8050089445438283,0.8523862375138734,1.0
jenkinsci/jenkins,208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9460093896713615,1.0,1.0,1.0
jenkinsci/jenkins,222,0.9665653495440729,0.9984496124031008,0.9665653495440729,0.9938271604938271,0.9938271604938271,0.9665653495440729,0.9727272727272728,0.9984496124031008,0.893491124260355,0.9984496124031008,1.0
jenkinsci/jenkins,226,0.9444155844155844,0.9444155844155844,0.9900596421471173,0.9807407407407407,0.9447972642892037,0.9920477137176938,,0.9900596421471173,0.9784524975514202,0.9900596421471173,1.0
jenkinsci/jenkins,242,1.0,1.0,1.0,0.9823918412875469,0.9823918412875469,0.9983112183353438,,1.0,1.0,1.0,1.0
junit-team/junit4,4,0.9994620763851533,0.9983879634605051,1.0,0.992,0.984647961884595,1.0,,1.0,1.0,1.0,1.0
junit-team/junit4,22,1.0,0.9956709956709957,,0.6534090909090909,0.5882352941176471,0.5933333333333334,0.991304347826087,1.0,0.8201438848920863,0.946058091286307,1.0
junit-team/junit4,34,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.958904109589041,0.972972972972973,0.972972972972973,0.972972972972973,1.0
junit-team/junit4,40,0.9241379310344827,0.9840881272949816,0.9564164648910412,0.9792935444579781,0.9792935444579781,1.0,1.0,0.8023833167825224,0.9841656516443362,1.0,1.0
naver/pinpoint,37,0.9957805907172996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
skylot/jadx,0,0.0027567195037904893,0.0027567195037904893,0.0027567195037904893,0.002745367192862045,0.002745367192862045,0.0,0.002688172043010753,0.0027567195037904893,0.0027567195037904893,0.0027567195037904893,1.0
skylot/jadx,10,0.8805606337599025,0.9945092656142759,,0.8674772036474164,0.8674772036474164,0.9968928016571724,0.9816949152542372,0.8805606337599025,0.8829981718464351,0.8130284998434074,1.0
spring-projects/spring-boot,11,1.0,0.9983543609434997,0.9994514536478333,0.9983561643835617,0.9983561643835617,0.9917987971569163,0.9983561643835617,0.9994514536478333,0.9994514536478333,0.9928922908693275,1.0
spring-projects/spring-boot,77,0.9974059662775616,0.9974059662775616,0.9974059662775616,0.9974059662775616,0.9947984395318595,0.9789029535864979,0.9961089494163424,0.9974059662775616,0.9974059662775616,0.9974059662775616,1.0
spring-projects/spring-boot,82,0.9977561705310396,1.0,,0.9792899408284024,0.9792899408284024,0.9855407750144592,0.9947800149142431,1.0,1.0,1.0,1.0
spring-projects/spring-boot,122,0.8430913348946136,0.9806451612903225,0.8430913348946136,0.8372093023255814,0.8372093023255814,0.989010989010989,0.9859154929577465,0.8430913348946136,0.8430913348946136,0.9473684210526315,1.0
spring-projects/spring-boot,157,0.9875141884222475,0.9932279909706546,0.9875141884222475,1.0,1.0,0.9875141884222475,0.9863945578231292,0.9875141884222475,0.9875141884222475,1.0,1.0
spring-projects/spring-boot,176,0.9263157894736842,0.9135802469135802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spring-projects/spring-boot,198,0.9676258992805755,1.0,0.9676258992805755,0.9964093357271095,0.9964093357271095,0.9536332179930795,0.9846984698469847,1.0,0.9676258992805755,1.0,1.0
spring-projects/spring-boot,201,0.982824427480916,0.9913957934990439,0.982824427480916,0.9890162368672397,0.9890162368672397,0.982824427480916,0.978601997146933,0.982824427480916,0.9913957934990439,0.9913957934990439,1.0
spring-projects/spring-boot,203,0.8195121951219512,0.8195121951219512,,0.979253112033195,0.979253112033195,0.9171974522292994,0.9377593360995851,0.979253112033195,0.8195121951219512,0.979253112033195,1.0
spring-projects/spring-boot,235,0.9253731343283582,1.0,0.9253731343283582,0.9900497512437811,0.9663461538461539,0.8418604651162791,0.9950248756218906,1.0,1.0,1.0,1.0
spring-projects/spring-boot,238,0.9937106918238994,0.9968553459119497,0.9937106918238994,0.9270516717325228,0.9270516717325228,0.9937304075235109,0.9968553459119497,0.9968553459119497,0.9968553459119497,0.9968553459119497,1.0
spring-projects/spring-boot,303,0.9857054070851461,0.9857054070851461,,0.9850839030453697,0.9754299754299754,0.9844816883923029,0.9813664596273292,0.9857054070851461,0.9857054070851461,0.9779276517473943,1.0
spring-projects/spring-boot,370,1.0,1.0,1.0,0.9514563106796117,0.9514563106796117,0.9942462600690449,0.9967320261437909,1.0,1.0,1.0,1.0
spring-projects/spring-boot,381,0.9736842105263158,1.0,0.9736842105263158,0.969047619047619,0.969047619047619,1.0,0.9842424242424243,0.998769987699877,0.9736842105263158,0.998769987699877,1.0
spring-projects/spring-boot,397,0.998113919275745,0.9988674971687429,,0.987987987987988,0.987987987987988,0.6269101751770406,0.9951072638313888,1.0,1.0,1.0,1.0
spring-projects/spring-boot,408,0.9839034205231388,1.0,,0.996039603960396,0.996039603960396,0.9779086892488954,0.9911504424778761,1.0,1.0,1.0,1.0
spring-projects/spring-boot,419,1.0,0.9906687402799378,1.0,0.9922118380062306,0.9922118380062306,0.2895148669796557,,1.0,1.0,1.0,1.0
spring-projects/spring-boot,427,0.9950835791543756,0.9950835791543756,0.9950835791543756,0.9950835791543756,0.9950835791543756,0.9950835791543756,1.0,0.9950835791543756,0.9950835791543756,0.9950835791543756,1.0
spring-projects/spring-boot,463,0.9606035205364627,0.9606035205364627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spring-projects/spring-boot,476,0.9887640449438202,1.0,,0.9911894273127754,0.9911894273127754,0.9887640449438202,0.9955555555555555,1.0,1.0,1.0,1.0
spring-projects/spring-boot,558,0.9806451612903225,0.9806451612903225,1.0,1.0,1.0,0.9989462592202318,0.9978902953586498,1.0,1.0,1.0,1.0
xetorthio/jedis,90,0.7590361445783133,0.9840546697038725,0.9908883826879271,0.9966101694915255,0.9966101694915255,0.9966101694915255,1.0,0.9454976303317536,1.0,1.0,1.0
xetorthio/jedis,108,0.9986237269474264,0.9997247453894853,0.9986237269474264,0.9986237269474264,0.9762312226659061,0.9986237269474264,,0.9986237269474264,0.9997247453894853,0.9997247453894853,1.0
xetorthio/jedis,109,0.9973591549295775,1.0,1.0,1.0,1.0,0.9995604395604396,0.987719298245614,1.0,1.0,1.0,1.0
