project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j,repo
hashgraph/hedera-services,878,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.03821656050955414,0.0,0.0,0.0,0.0,0.0
hazelcast/hazelcast,13,0.0,0.0,0.0,0.013528748590755355,0.013528748590755355,0.0033821871476888386,0.004509582863585118,0.0,0.0,0.0,0.0
hazelcast/hazelcast,333,0.0,0.0,0.0,0.002257336343115124,0.002257336343115124,0.0,0.0056433408577878106,0.0,0.002257336343115124,0.0,0.0
hazelcast/hazelcast,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazelcast/hazelcast,786,0.0,0.0,0.0,0.0014792899408284023,0.0014792899408284023,0.2100789313904068,0.0014792899408284023,0.0,0.0,0.0,0.0
hazelcast/hazelcast,892,0.0012048192771084338,0.0,0.1463855421686747,0.186144578313253,0.186144578313253,0.0012048192771084338,0.005421686746987952,0.0,0.0,0.0,0.0
hazelcast/hazelcast,1637,0.0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.003913894324853229,0.0,0.0,0.0,0.0
hub4j/github-api,22,0.0,0.0,0.0,0.006351328764833695,0.006351328764833695,0.05610341151385927,0.02088205813564985,0.0,0.0,0.0,0.0
lf-lang/lingua-franca,247,0.0,0.0,0.0,0.011764705882352941,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0
liquibase/liquibase,304,0.0,0.0,0.0,0.030804150453955903,0.030804150453955903,0.006103941402162539,0.01341265548945376,0.0,0.0,0.0,0.0
liquibase/liquibase,428,0.0,0.0,,0.005836575875486381,0.005836575875486381,0.0,0.0,0.0,0.0,0.0,0.0
liquibase/liquibase,791,0.0022251891410769915,0.000444247001332741,,0.0057777777777777775,0.0057777777777777775,0.004446420631391729,0.017785682525566917,0.0008888888888888889,0.000444247001332741,0.000444247001332741,0.0
liquibase/liquibase,806,0.0,0.0,0.0,0.0047789725209080045,0.0047789725209080045,0.0011947431302270011,0.005988023952095809,0.0,0.0,0.0,0.0
liquibase/liquibase,1625,0.0,0.0,0.0,0.014157757873446981,0.014157757873446981,0.0,0.006936416184971098,0.0,0.0,0.0,0.0
logisim-evolution/logisim-evolution,93,0.0,0.0,0.0,0.01641382740611788,0.01641382740611788,0.0,0.004476498383486694,0.0,0.0,0.0,0.0
logisim-evolution/logisim-evolution,271,0.0,0.0,0.0,0.031205673758865248,0.031205673758865248,0.0,0.0,0.0,0.0,0.0,0.0
metasfresh/metasfresh,359,0.0,0.0,0.0,0.002150537634408602,0.002150537634408602,0.0,0.011469534050179211,0.0,0.0,0.0,0.0
metasfresh/metasfresh,683,0.0,0.0,,0.0,0.0,0.0008795074758135445,0.001759014951627089,0.0,0.0,0.0,0.0
metasfresh/metasfresh,1069,0.0,0.0,0.0,0.0,0.0,0.0,0.002171552660152009,0.0,0.0,0.0,0.0
metasfresh/metasfresh,1398,0.0,0.0,0.0,0.0,0.0,0.001182033096926714,0.0,0.0,0.0,0.0,0.0
metasfresh/metasfresh,1649,0.00049838026414154,0.00049838026414154,0.0009972575417601596,0.018698578908002993,0.018698578908002993,0.0009972575417601596,0.013712291199202194,0.00049838026414154,0.0009972575417601596,0.0009972575417601596,0.0
metasfresh/metasfresh,1883,0.0,0.0,0.0,0.029451137884872823,0.029451137884872823,0.002677376171352075,0.009370816599732263,0.0,0.0,0.0,0.0
metasfresh/metasfresh,2273,0.012051530682920072,0.012051530682920072,0.0008219178082191781,0.03807697575674565,0.054772011502122415,0.0,,0.027835479850436228,0.021626060771968245,0.005479452054794521,0.0
metasfresh/metasfresh,2498,0.0,0.0,,0.00741839762611276,0.00741839762611276,0.010385756676557863,0.001483679525222552,0.0,0.0,0.0,0.0
metasfresh/metasfresh,2538,0.0,0.0,0.0,0.018957345971563982,0.002664890073284477,0.0006648936170212766,0.004654255319148936,0.0,0.0,0.0,0.0
metasfresh/metasfresh,3430,0.0,0.0,0.0,0.0011135857461024498,0.0011135857461024498,0.0033407572383073497,0.0011135857461024498,0.0,0.0,0.0,0.0
metasfresh/metasfresh,4293,0.03482045701849837,0.03482045701849837,,0.05039193729003359,0.04826038159371493,0.030467899891186073,0.03482045701849837,0.02176278563656148,0.02176278563656148,0.002176278563656148,0.0
metasfresh/metasfresh,4826,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.010452961672473868,0.010452961672473868,0.003484320557491289,0.006968641114982578,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.0
metasfresh/metasfresh,5250,0.0,0.0,0.0,0.008221993833504625,0.008221993833504625,0.0020554984583761563,0.0051387461459403904,0.0,0.0,0.0,0.0
metasfresh/metasfresh,5364,0.05195638229634381,0.0006101281269066504,,0.04057428214731586,0.057608015028177834,0.01990049751243781,0.0,0.0,0.0036719706242350062,0.001829268292682927,0.0
opencast/opencast,43,0.0,0.0,0.0,0.0058368597694440395,0.0058368597694440395,0.013102328099621008,0.0018969794250693127,0.0,0.0,0.0,0.0
opencast/opencast,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opencast/opencast,130,0.0,0.0,0.0,0.005856515373352855,0.005856515373352855,0.013146458061712298,0.0,0.0,0.0,0.0,0.0
opencast/opencast,402,0.0,0.0,,0.01841903300076746,0.01841903300076746,0.0,0.006907137375287797,0.0,0.0,0.0,0.0
opencast/opencast,614,0.0,0.0,0.0,0.05604203152364273,0.05604203152364273,0.4207240948813982,0.01217391304347826,0.0,0.059964726631393295,0.0,0.0
opencast/opencast,798,0.0,0.0,0.0,0.0014139271827500884,0.0014139271827500884,0.0,0.003181336161187699,0.0,0.0,0.0,0.0
opencast/opencast,872,0.0,0.0,0.0,0.03132530120481928,0.03132530120481928,0.0024096385542168677,0.002403846153846154,0.0,0.0024096385542168677,0.0,0.0
opencast/opencast,973,0.0,0.0,0.0,0.02486963497793823,0.02486963497793823,0.006016847172081829,0.0,0.0,0.0,0.0,0.0
opencast/opencast,1016,0.0,0.0,0.0,0.00906944962107094,0.00906944962107094,0.0,0.010436079016026835,0.0,0.0,0.0,0.0
opensearch-project/OpenSearch,623,0.0,0.0,0.0,0.014317180616740088,0.014317180616740088,0.0,0.0007262164124909223,0.0,0.0,0.0,0.0
opensearch-project/OpenSearch,694,0.0,0.0,0.0,0.0024132170038982737,0.0024132170038982737,0.0,0.0002784481158344162,0.0,9.281603861147207e-05,0.0,0.0
opensearch-project/OpenSearch,1275,0.01904985888993415,0.015463917525773196,,0.022823529411764704,0.022823529411764704,0.024275498682724876,0.04263293511360974,0.014038371548900327,0.014275684530774631,0.015913877837584835,0.0
opensearch-project/OpenSearch,2446,0.0003891050583657588,0.0,0.0003891050583657588,0.0,0.0,0.0003891050583657588,0.002723735408560311,0.0,0.0,0.0,0.0
opensearch-project/OpenSearch,2587,0.0,0.0,0.0,0.0,0.0,0.0,0.004344992396263307,0.0,0.0,0.0,0.0
opensearch-project/OpenSearch,3815,0.0,0.0,0.0,0.020172910662824207,0.020172910662824207,0.0,0.01729106628242075,0.0,0.0,0.0,0.0
quarkusio/quarkus,462,0.0,0.0,0.0,0.008151423045040067,0.008151423045040067,0.0,0.009292649098474342,0.0,0.0,0.0,0.0
rstudio/rstudio,25,0.0,0.0,0.0,0.010899182561307902,0.010899182561307902,0.0,0.01015228426395939,0.0,0.0,0.0,0.0
rstudio/rstudio,107,0.0,0.0,0.0,0.0018656716417910447,0.0018656716417910447,0.0,0.001869158878504673,0.0,0.0,0.0,0.0
rstudio/rstudio,555,0.0,0.0,,0.006880733944954129,0.006880733944954129,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0
soot-oss/soot,239,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.022857142857142857,0.3902439024390244,,0.005714285714285714,0.09714285714285714,0.005714285714285714,0.0
typetools/checker-framework,99,0.0,0.0,0.0,0.011529592621060722,0.011529592621060722,0.00030745580322828596,0.014450422751729438,0.0,0.0,0.0,0.0
typetools/checker-framework,353,0.007874015748031496,0.0022396416573348264,0.0022396416573348264,0.013437849944008958,0.013437849944008958,0.0022396416573348264,0.040313549832026875,0.0011198208286674132,0.0011198208286674132,0.0011198208286674132,0.0
uyuni-project/uyuni,105,0.0,0.0,,0.0031980507119470035,0.0031980507119470035,0.00022843219371050026,0.00555936333866423,0.0,0.0,0.0,0.0
uyuni-project/uyuni,154,0.0,0.0,,0.0013657470636438131,0.0013657470636438131,0.0,0.02213719595517901,0.0,0.0,0.0,0.0
uyuni-project/uyuni,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vespa-engine/vespa,143,0.0,0.0,,0.018038102959059586,0.018038102959059586,0.00020267531414673692,38.48,0.0,0.0,0.0,0.0
vespa-engine/vespa,306,0.0,0.0,0.0,0.0060569351907934586,0.0060569351907934586,0.0012113870381586917,0.0006056935190793458,0.0,0.0,0.0,0.0
vespa-engine/vespa,378,0.0,0.0,0.0,0.00897308075772682,0.00897308075772682,0.0,0.022931206380857428,0.0,0.0,0.0,0.0
vespa-engine/vespa,448,0.0,0.0,0.0,0.02329450915141431,0.02329450915141431,0.004991680532445923,0.02329450915141431,0.0,0.0,0.0,0.0
vespa-engine/vespa,537,0.0,0.0,0.0,0.0053404539385847796,0.0053404539385847796,0.0,0.014018691588785047,0.0,0.0,0.0,0.0
